year,episode_number,title,airdate,rating,total_votes,desc
2008,372,Chouzetsu Battle Start! Luffy vs Luffy,28 Sep. 2008,9.0,"(1,409)",100-shabow man Nightmare Luffy appears to save Nami and Usopp from certain death. He has only 10 minutes to defeat both Oz and Moria or otherwise the shadows will leave him. Kuma watches the battle in silence.
2008,373,"Kecchaku Semaru! Tatakikome, Todome no Ichigeki",5 Oct. 2008,8.9,"(1,262)","Oz stands up once again just to feel the power of the whole straw hat pirates. He is defeated and now the crew must face the power of 1000-shadow man Gecko Moria, while the sunrise is approaching."
2008,374,Karada ga Kieru! Akumu no Shima ni Sasu Asahi!,12 Oct. 2008,8.3,(580),Luffy prepares his last attack against Moria and the shadows begin to abandon him. The first sun beams catch some pirates and the crew is running out of time. Final Gia Sado defeats Moria but it seems to be late.
2008,375,Owaranai Kiki! Mugiwara Ichimi Massatsu Shirei,19 Oct. 2008,8.1,(395),All of Moriah's victims recover their shadows and celebrate regaining their ability to enter daylight.
2008,376,Subete o Hajiku: Kuma no Nikyunikyu no Chikara,9 Nov. 2008,9.1,"(1,526)","Zoro attempts to fight Kuma, yet all of his attacks are effortlessly repelled. Kuma reveals that he has eaten the Nikyu Nikyu no Mi, which enables him to repel attacks and air at very high speed."
2008,377,Nakama no Itami wa Waga Itami: Zoro Kesshi no Tatakai,16 Nov. 2008,9.7,"(4,758)","Zoro tries to stop Kuma from killing Luffy and Kuma offers Zoro a deal, he can take away Luffy's pain but he has to implant it in Zoro instead. Kuma tells him that he could die from all the pain but Zoro accept the offer without hesitation."
2008,378,Tooi Hi no Yakusoku: Kaizoku no Uta to Chiisana Kujira,23 Nov. 2008,8.1,(409),"Hogback and Absalom escape Thriller Bark with the unconscious Moriah, and reveal that Blackbeard gained his status as a Shichibukai by defeating Ace."
2008,379,Brook no Kako: Youki na Nakama Kanashiki Wakare,30 Nov. 2008,8.0,(404),"Brook recalls his past, when the whale Laboon started following his pirate ship and befriended the crew."
2008,380,Binks no Sake: Kako to Genzai o Tsunagu Uta,7 Dec. 2008,9.2,"(1,668)","Brook continues to tell the tale of the Rumbar Pirates' fateful journey into the Grand Line, and the decision he made at the end of his original life."
2008,381,Arata na Nakama! Ongakuka Hanauta no Brook,14 Dec. 2008,8.1,(403),"Brook pledges himself to the Straw Hat Pirates, becoming their ninth member, as the crew settles their affairs at Thriller Bark and continue their journey."
2008,382,Noronoro no Kyoui: Gingitsune no Foxy Futatabi,21 Dec. 2008,6.3,(319),"The Straw Hat Pirates are taking a vacation at Spa Island, but there, they encounter Foxy and his crew, who are pursuing two small girls: Lina and her older sister, Sayo."
2008,383,Otakara Daisoudatsusen! Houkai! Spa Island Gou,28 Dec. 2008,6.3,(321),"In order to rescue Lina's sister, the crew destroys the Spa Island and look for the hot cross which is the clue to make the gems of Lina's father."
2009,384,Burukku daifuntou shin no nakama e no michisagashi?,11 Jan. 2009,7.2,(329),"Brook tries to help his new nakamas because he fears that otherwise he will be dispensed, but Robin tell him her story of Water 7 and he recovers his confidence."
2009,385,Idainaru kouro hanshuu toutatsu! Akai tuchi no tairiku,18 Jan. 2009,7.5,(366),The Straw Hat Pirates are about to reach the Red Line but a terrible storm delays them. Log Pose is pointing downwards and the crew needs more information to get to Gyojin Island.
2009,386,Mugiwara ichimi nikushi Tetsukamen no Dubaru toujou,25 Jan. 2009,7.5,(362),"Camie and Pappag introduce themselves to the Straw Hats, who then later find out that their fishman friend has been kidnapped by Iron Mask Duval and the Macro Gang."
2009,387,Innen no saikai! Toraware no gyonin o sukudase,1 Feb. 2009,7.4,(360),The mysterious Duval gets excited when the crew that rescued Camie turns out to be the Straw Hat Pirates.
2009,388,Higeki! Kamen ni kakusareta Dubaru no shinjitsu,8 Feb. 2009,7.7,(366),"The Straw Hat Pirates do battle with the Flying Fish Riders and Macro Fishman Pirates. The stakes rise when Duval reveals himself, and exactly who his grudge is against: Sanji."
2009,389,Sakuretsu! Sanîgou no chouhimitsu heiki gaonhou,15 Feb. 2009,7.7,(366),Duval reveals that he was once a small-time bandit until Sanji's wanted poster came to light. Since then he hid his face with the iron mask until he could get revenge on Sanji.
2009,390,Gyojin-tou o Mezashite Jouriku: Sabaody Shotou,22 Feb. 2009,7.6,(458),"With the Flying Fish Riders taken care of, the Straw Hats rest as Hatchan treats them to the promised takoyaki."
2009,391,Bougyaku! Sabaody no Shihaisha Tenryuubito,1 Mar. 2009,8.0,(597),"After landing on the Sabaody Archipelago, the Straw Hats begin searching for a man Hatchan knows who can coat their ship, so they can continue onto Fishman Island."
2009,392,Arata na Rival Shuuketsu! 11-nin no Choushinsei,8 Mar. 2009,8.2,(665),The Straw Hat Pirates fight and defeat some bounty hunters who want their bounty.
2009,393,Hyouteki wa Camie!! Semaru Hitosaraiya no Mashu,15 Mar. 2009,8.0,(629),"Departing from Shakky's Rip-off Bar, Luffy's group attempt to search for Rayleigh but is distracted by the Sabaody Park. Zoro is disrespectful to Saint Charlos, causing him to be shot at."
2009,394,Camie o Sukue: Shotou ni Nokoru Ankoku no Rekishi,22 Mar. 2009,8.0,(610),"Duval and his crew arrive on the Archipelago and start gathering the Straw Hats up to bring them to the Human Auctioning House, where the kidnappers have brought Camie."
2009,395,Time Limit: Human Auction Kaimaku,29 Mar. 2009,8.2,(652),"The human auction finally begins, and it is only then that the Straw Hats discovered that their mermaid friend is being sold off at Grove 1."
2009,396,Tekken Sakuretsu! Auction o Buttsubuse,12 Apr. 2009,9.5,"(2,430)","The auction continues, but Saint Charlos arrives and ruins the Straw Hats' plan to buy Camie back by placing an exorbitant bid on her."
2009,397,Dai Panic! Auction Kaijou no Shitou,19 Apr. 2009,9.3,"(1,868)","After Luffy punches Charlos, the guards begin to attack the Straw Hats, and most of the observers, except for Charlos' family, Kid and Law's crews, evacuate."
2009,398,Taishou Kizaru Ugoku! Souzen Sabaody Shotou,26 Apr. 2009,9.0,"(1,440)",Sengoku dispatches Admiral Kizaru to defend the honor of the Celestial Dragons at Sabaody Archipelago.
2009,399,Houimou o Toppa Seyo! Kaigun Tai Sannin no Senchou,3 May 2009,9.0,"(1,428)","Luffy, Law and Kid's crews join the fight and defeat the rest of the Marines outside the Auction House. The three captains promise to meet and fight in the New World."
2009,400,Roger to Rayleigh: Kaizoku Ou to Sono Migiude,10 May 2009,9.3,"(1,782)","Upon arriving back at Shakky's Bar, Silvers Rayleigh reveals to the Straw Hats that he was the first mate of the legendary Gol D. Roger and also reveals the truth about his crew's dismissal."
2009,401,Kaihi Fukanou!? Taishou Kizaru no Kousoku no Keri,17 May 2009,9.0,"(1,447)","Admiral Kizaru appears at the Archipelago and demonstrates his mysterious light abilities, before taking on the Supernova, Basil Hawkins, whilst Urouge and X Drake fight a Pacifista."
2009,402,Attouteki! Kaigun no Sentou Heiki Pacifista,24 May 2009,9.1,"(1,469)","The Straw Hat Pirates fight one of the Pacifistas, and while it does not have Kuma's Devil Fruit powers, it is still able to withstand their strongest attacks."
2009,403,Saranaru Kyouteki Arawaru! Masakari Katsuida Sentoumaru,31 May 2009,9.2,"(1,511)","The Straw Hat Pirates combine their strongest attacks to defeat the Pacifista, but are exhausted after the battle."
2009,404,Taishou Kizuru no Moukou Mugiwara Ichimi Zettaizetsumei!,7 Jun. 2009,9.5,"(2,089)",Usopp and Brook's attempt to attack Kizaru and save Zoro's life failed.
2009,405,Kesareta Nakama-tachi: Mugiwara Ichimi Saigo no Hi,14 Jun. 2009,9.7,"(3,776)",Sentomaru reveals that Kuma has the ability to make people fly through the sky to far away places.
2009,406,Jidaigeki Tokubetsu Hen: Luffy Oyabun Futatabi Kenzan,21 Jun. 2009,5.8,(334),"In an alternate universe set in Edo period Japan, the Mikoshi (portable shrine) race is about to take place, the winner of which receives Beli1,000,000, and Boss Luffy and his friends recruit Franky to build them a mikoshi."
2009,407,Jidaigeki Tokubetsu Hen: Yabure! Thriller Shoukai no Wana,28 Jun. 2009,5.8,(331),"Robin reveals Brook's past to Luffy and his friends, and decide to help him. Brook is captured by Thriller LTD, but Luffy and Zoro arrive to help him escape."
2009,408,Jouriku! Danshi Kinsei no Shima Amazon Lily,5 Jul. 2009,7.7,(468),"Having been hit by Kuma, Luffy is teleported to an unknown island."
2009,409,Isoge! Nakama-tachi no Moto e: Nyougashima no Bouken,12 Jul. 2009,7.7,(495),"It is revealed that Luffy is on Amazon Lily, an island populated entirely by the Kuja tribe of women warriors."
2009,410,Minna Meromero! Kaizoku Jotei Hancock,19 Jul. 2009,7.8,(502),"Luffy decides to leave the island, reunite with his crew and defeat the enemies who had overpowered them earlier, and is determined to borrow a ship."
2009,411,Senaka ni Kakusareta Himitsu: Souguu Luffy to Hebihime,2 Aug. 2009,7.8,(589),Boa Hancock's ship reaches Amazon Lily and she returns to her palace.
2009,412,Hijou no Sabaki! Ishi ni Sareta Margaret!!,9 Aug. 2009,8.4,(875),"Luffy looks at Boa Hancock's back and notes that he has seen what was on it before. Hancock tries, but fails to turn him to stone with her powers when he mistakes her Mero Mero no Mi abilities for Foxy's Noro Noro Beam."
2009,413,Luffy Daikusen! Hebi Shimai no Haki no Chikara!!,16 Aug. 2009,8.9,"(1,405)",Luffy is challenged to battle Boa Marigold and Boa Sandersonia in the Amazon Lily arena with the spectators calling for Luffy to be executed.
2009,414,Nouryoku Zenkai Battle!! Gomugomu Tai Hebihebi,23 Aug. 2009,8.6,(953),Luffy activates Gear Second and is currently taking the lead.
2009,415,Hancock no Kokuhaku: Shimai no Imawashiki Kako,30 Aug. 2009,8.9,"(1,316)",Hancock decides to test Luffy by giving him an ultimatum: either he gets a ship so he can leave the island while the girls remain statues or she changes them back and Luffy finds another way to the archipelago.
2009,416,Ace o Sukue! Arata na Mokutekichi wa Daikangoku,6 Sep. 2009,8.5,(895),"Following a party, Luffy learns from Nyon that Hancock is a Shichibukai, and that they have been called together as the Marines is launching an all-out offensive on Whitebeard."
2009,417,Koi wa Hurricane! Meromero Hancock,13 Sep. 2009,8.5,(904),"When Nyon visits Hancock, she deduces her illness and when she mentions Luffy wishes to see her, this causes Hancock to get up and speak with him."
2009,418,Nakama-tachi no Yukue: Tenkou no Kagaku to Karakurijima,20 Sep. 2009,7.5,(356),"Nami and Franky story, where they landed and what did they do."
2009,419,Nakama-tachi no Yukue: Kyochou no Shima to Momoiro no Rakuen!,27 Sep. 2009,7.1,(360),"Sanji and Chopper story, where they landed and what did they do."
2009,420,Nakama-tachi no Yukue: Shima o Tsunagu Hashi to Shokujin Shokubutsu,4 Oct. 2009,7.5,(353),"Robin and Usopp story, where they landed and what did they do."
2009,421,Nakama-tachi no Yukue: Negative Princess to Akuma Ou,11 Oct. 2009,7.6,(355),"Zoro and Brook story, where they landed and what did they do."
2009,422,Kesshi no Sennyuu! Kaitei Kangoku Impel Down Sennyuu!,18 Oct. 2009,7.8,(367),"Vice Admiral Garp talked proudly to Ace at Impel Down about some of Luffy's actions, and mentions that they both have the blood of a world class criminal."
2009,423,Jigoku de Saikai!? Bara Bara no Mi no Jitsuryokusha!,25 Oct. 2009,7.9,(372),"Hancock turns Domino to stone before she can undergo the body-check, allowing Luffy to escape into the prison."
2009,424,Yabure! Guren Jigoku: Buggy no Dohade Daisakusen,1 Nov. 2009,7.8,(361),"Buggy and Luffy fight their way through to the entrance of Level 2 by going through Level 1, Crimson Hell, where the lowest ranking criminals are held."
2009,425,Kangoku Saikyou no Otoko! Doku Ningen Magellan Toujou,8 Nov. 2009,7.8,(358),"Hancock and the others finally reach the office of Magellan, a large man who has eaten the Doku Doku no Mi."
2009,426,Eiga Rendou Special: Ugokidasu Kinjishi no Yabou,15 Nov. 2009,6.7,(291),"Luffy, Zoro, Usopp, and Sanji arrive on an island called Little East Blue, a smaller version of the East Blue, which is where they met each other."
2009,427,Eiga Rendou Special: Nerawareta Little East Blue,22 Nov. 2009,6.4,(293),"Luffy, Sanji, Zoro, and Usopp arrive on the island and go to their favorite places in the East Blue."
2009,428,Eiga Rendou Special: Amigo Kaizokudan no Moukou,29 Nov. 2009,6.3,(290),Largo uses his devil fruit power to create nets from his body and trap Zoro and Sanji.
2009,429,Eiga Rendou Special: Kessen! Luffy Tai Largo,6 Dec. 2009,6.3,(292),"After escaping from the net, Luffy knocks Largo far away and goes off to fight him."
2009,430,Toraware no Ouka Shichibukai! Kaikyou no Jinbee,13 Dec. 2009,7.8,(363),"Luffy and Buggy find Galdino and together they continue to fight through Level 2 of Impel Down, hounded by both Manticores and Puzzle Scorpions."
2009,431,Roubanchou Saldeath no Wana: Level 3 Kiga Jigoku,20 Dec. 2009,7.6,(357),"Luffy, Buggy, and Galdino find themselves on Level 3, a barren floor of extreme heat."
2009,432,Tokihanatareta Swan! Saikai! Bon Clay,27 Dec. 2009,7.9,(381),The prison staff and Hancock finally arrive on the floor where Ace is being held.
2010,433,Shochou Magellan Ugoku: Kansei! Mugiwara Houimou,10 Jan. 2010,8.0,(397),"Magellan finally receives word of Luffy's break-in, and decides to gather his forces to Level 4, to cut off Luffy and his allies."
2010,434,Zensenryoku Shuuketsu! Level 4 Shounetsu Jigoku no Kessen,17 Jan. 2010,7.7,(369),Luffy and his team fall to the hot fire while Magellan works out the plan to capture them.
2010,435,Magellan Tsuyoshi! Bon Clay Tekizen Toubou,24 Jan. 2010,8.1,(413),"Luffy begins fighting Magellan despite Bentham's warnings to flee, and finds that he is unable to go on the offensive because of Magellan's poisonous body and long-range poison attacks."
2010,436,Shiyuu Kessu! Sutemi no Luffy Saigo no Ichigeki,31 Jan. 2010,8.2,(466),Magellan has Luffy backed into a corner and is using his devil fruit powers to poison Luffy.
2010,437,Dachi Dakara: Bon Clay Kesshi no Kyuushutsukou,7 Feb. 2010,8.0,(420),Luffy is thrown into a cell where he is left to die of poisoning.
2010,438,Jigoku ni Rakuen! Impel Down Level 5.5,14 Feb. 2010,7.5,(363),Mr. 2 apologizes for abandoning Luffy and searches for Ivankov.
2010,439,Luffy Chiryou Kaishi: Ivan-san Kiseki no Chikara!!,21 Feb. 2010,7.4,(373),"Emporio Ivankov displays some of his powers, including stopping a vengeful pirate's cannon shot merely by winking."
2010,440,Kiseki o Shinjite! Bon Clay Tamashii no Seien,28 Feb. 2010,7.7,(376),Bentham learns that Ivankov has the ability to control hormones.
2010,441,Luffy Fukkatsu! Iwa-san Datsugoku Keikaku Shidou!!,7 Mar. 2010,7.9,(372),"As Luffy is finally revived, he is informed by Emporio Ivankov about Iva's background."
2010,442,Ace Gosou Kaishi: Saikasou Level 6 no Koubou!,14 Mar. 2010,8.1,(395),"When Luffy made it to Level 6 with Ivankov and Inazuma, they met up with the former cellmate of Ace, Jinbe."
2010,443,Saikyou Team Kessei: Shinkan! Inpel Down,21 Mar. 2010,8.1,(390),"Luffy is reluctant to free Crocodile, but Ivankov offers to keep him in line by blackmailing him with a weakness he knows about."
